log_id,user_id,role,store_id_accessed,query_type,execution_time_ms,rows_returned,queries_in_last_60s,hour_of_day,day_of_week,is_anomaly,anomaly_type
4453,21,support_staff,2,SELECT_CUSTOMER,29,1,11,14.0,2.0,False,
4454,15,auditor,2,SELECT_RENTAL_AUDIT,179,251,10,14.0,2.0,False,
4455,16,billing_staff,2,SELECT_CUSTOMER,21,1,8,15.0,2.0,False,
4456,5,billing_staff,1,SELECT_PAYMENT,46,22,6,15.0,2.0,False,
4457,7,billing_staff,1,SELECT_CUSTOMER,27,6,14,15.0,2.0,False,
4458,22,admin,1,SELECT_ALL_TABLES,441,527,14,15.0,2.0,True,security
4459,7,billing_staff,1,INSERT_PAYMENT,23,1,10,15.0,2.0,False,
4460,11,admin,1,SELECT_ALL_TABLES,541,2419,3,16.0,2.0,False,
4461,17,billing_staff,2,SELECT_CUSTOMER,29,2,12,16.0,2.0,False,
4462,2,analyst,1,SELECT_RENTAL_SUMMARY,53,49,6,16.0,2.0,False,
4463,13,analyst,2,SELECT_CUSTOMER_HISTORY,85,47,13,16.0,2.0,False,
4464,3,analyst,1,SELECT_RENTAL_SUMMARY,57,173,7,16.0,2.0,False,
4465,15,auditor,2,SELECT_ALL_PAYMENTS,308,235,4,16.0,2.0,False,
4466,14,analyst,2,SELECT_CUSTOMER_HISTORY,71,67,5,16.0,2.0,False,
4467,20,support_staff,2,UPDATE_CUSTOMER,13,1,12,17.0,2.0,False,
4468,18,billing_staff,2,SELECT_CUSTOMER,20,6,4,17.0,2.0,False,
4469,9,support_staff,1,UPDATE_CUSTOMER,13,1,10,17.0,2.0,False,
4470,9,support_staff,1,SELECT_CUSTOMER,33,5,1,17.0,2.0,False,
4471,5,billing_staff,1,SELECT_PAYMENT,40,14,3,17.0,2.0,False,
4472,21,support_staff,2,SELECT_RENTAL_STATUS,41,1,4,17.0,2.0,False,
4473,18,billing_staff,2,SELECT_CUSTOMER,29,3,12,17.0,2.0,False,
4474,17,billing_staff,2,INSERT_PAYMENT,19,1,2,17.0,2.0,False,
4475,13,analyst,2,SELECT_RENTAL_SUMMARY,48,119,11,17.0,2.0,False,
4476,3,analyst,1,SELECT_CUSTOMER_HISTORY,64,77,12,17.0,2.0,False,
4477,8,support_staff,1,SELECT_RENTAL_STATUS,46,17,5,17.0,2.0,False,
4478,14,analyst,2,SELECT_RENTAL_SUMMARY,58,192,7,17.0,2.0,False,
4479,19,support_staff,2,UPDATE_CUSTOMER,13,1,1,8.0,3.0,False,
4480,13,analyst,2,SELECT_CUSTOMER_HISTORY,77,85,13,8.0,3.0,False,
4481,3,analyst,1,SELECT_FILM_DETAILS,95,94,1,8.0,3.0,True,performance
4482,22,admin,2,SELECT_ALL_TABLES,583,2635,4,8.0,3.0,False,
4483,11,admin,1,SELECT_SYSTEM_LOGS,343,1519,13,8.0,3.0,False,
4484,13,analyst,2,SELECT_CUSTOMER_HISTORY,83,18,10,9.0,3.0,False,
4485,4,auditor,1,SELECT_RENTAL_AUDIT,144,298,13,9.0,3.0,False,
4486,19,support_staff,2,SELECT_CUSTOMER,25,4,5,9.0,3.0,False,
4487,4,auditor,1,SELECT_RENTAL_AUDIT,798,1274,12,9.0,3.0,True,performance
4488,12,manager,2,SELECT_REVENUE_REPORT,194,92,10,9.0,3.0,False,
4489,13,analyst,2,SELECT_RENTAL_SUMMARY,52,19,14,9.0,3.0,False,
4490,16,billing_staff,2,INSERT_PAYMENT,20,1,12,9.0,3.0,False,
4491,2,analyst,1,SELECT_CUSTOMER_HISTORY,68,64,13,9.0,3.0,False,
4492,20,support_staff,2,UPDATE_CUSTOMER,13,1,11,10.0,3.0,False,
4493,9,support_staff,1,SELECT_CUSTOMER,25,3,2,10.0,3.0,False,
4494,20,support_staff,2,SELECT_CUSTOMER,29,4,10,10.0,3.0,False,
4495,19,support_staff,2,UPDATE_CUSTOMER,13,1,12,10.0,3.0,False,
4496,1,manager,1,SELECT_INVENTORY,57,22,2,10.0,3.0,False,
4497,3,analyst,1,SELECT_RENTAL_SUMMARY,41,87,9,10.0,3.0,False,
4498,20,support_staff,2,UPDATE_CUSTOMER,14,1,5,10.0,3.0,False,
4499,20,support_staff,2,SELECT_RENTAL_STATUS,41,8,12,11.0,3.0,False,
4500,17,billing_staff,2,SELECT_PAYMENT,34,23,6,11.0,3.0,False,
4501,9,support_staff,1,SELECT_RENTAL_STATUS,34,11,3,11.0,3.0,False,
4502,6,billing_staff,1,SELECT_CUSTOMER,21,2,13,12.0,3.0,False,
4503,9,support_staff,1,SELECT_RENTAL_STATUS,33,18,1,12.0,3.0,False,
4504,10,support_staff,1,SELECT_CUSTOMER,35,8,6,12.0,3.0,False,
4505,5,billing_staff,1,SELECT_PAYMENT,42,5,11,12.0,3.0,False,
4506,2,analyst,1,SELECT_RENTAL_SUMMARY,44,143,6,12.0,3.0,False,
4507,9,support_staff,1,SELECT_CUSTOMER,25,5,6,12.0,3.0,False,
4508,19,support_staff,2,UPDATE_CUSTOMER,12,1,1,12.0,3.0,False,
4509,4,auditor,1,SELECT_STAFF_ACTIVITY,151,44,9,12.0,3.0,False,
4510,5,billing_staff,1,SELECT_CUSTOMER,29,9,6,12.0,3.0,False,
4511,19,support_staff,2,SELECT_RENTAL_STATUS,40,5,7,13.0,3.0,False,
4512,2,analyst,1,SELECT_FILM_DETAILS,35,44,9,13.0,3.0,False,
4513,15,auditor,2,SELECT_STAFF_ACTIVITY,177,89,8,13.0,3.0,False,
4514,4,auditor,2,SELECT_STAFF_ACTIVITY,174,89,11,13.0,3.0,True,security
4515,11,admin,1,UPDATE_STAFF,23,1,12,13.0,3.0,False,
4516,3,analyst,1,SELECT_RENTAL_SUMMARY,52,44,4,13.0,3.0,False,
4517,20,support_staff,2,UPDATE_CUSTOMER,16,1,1,13.0,3.0,False,
4518,22,admin,2,SELECT_ALL_TABLES,574,310,3,13.0,3.0,False,
4519,22,admin,2,UPDATE_STAFF,17,1,9,13.0,3.0,False,
4520,6,billing_staff,1,SELECT_PAYMENT,42,2,6,14.0,3.0,False,
4521,10,support_staff,1,UPDATE_CUSTOMER,12,1,1,14.0,3.0,False,
4522,6,billing_staff,1,SELECT_CUSTOMER,20,8,4,14.0,3.0,False,
4523,5,billing_staff,1,INSERT_PAYMENT,17,1,11,14.0,3.0,False,
4524,1,manager,1,SELECT_STORE_SUMMARY,51,5,4,14.0,3.0,False,
4525,9,support_staff,1,UPDATE_CUSTOMER,13,1,9,14.0,3.0,False,
4526,20,support_staff,2,UPDATE_CUSTOMER,16,1,7,14.0,3.0,False,
4527,18,billing_staff,2,SELECT_CUSTOMER,27,9,13,14.0,3.0,False,
4528,11,admin,1,UPDATE_STAFF,22,1,7,14.0,3.0,False,
4529,1,manager,1,SELECT_INVENTORY,56,136,3,14.0,3.0,False,
4530,1,manager,1,SELECT_INVENTORY,74,70,6,14.0,3.0,False,
4531,20,support_staff,2,SELECT_CUSTOMER,34,7,12,15.0,3.0,False,
4532,21,support_staff,2,SELECT_CUSTOMER,26,10,7,15.0,3.0,False,
4533,18,billing_staff,2,SELECT_PAYMENT,45,7,4,15.0,3.0,False,
4534,6,billing_staff,1,INSERT_PAYMENT,19,1,2,15.0,3.0,False,
4535,16,billing_staff,2,SELECT_PAYMENT,43,20,3,15.0,3.0,False,
4536,19,support_staff,2,SELECT_RENTAL_STATUS,46,9,12,15.0,3.0,False,
4537,7,billing_staff,1,SELECT_CUSTOMER,28,4,10,15.0,3.0,False,
4538,13,analyst,2,SELECT_FILM_DETAILS,35,3,11,15.0,3.0,False,
4539,14,analyst,2,SELECT_RENTAL_SUMMARY,57,115,13,15.0,3.0,False,
4540,22,admin,2,UPDATE_STAFF,16,1,5,16.0,3.0,False,
4541,14,analyst,2,SELECT_CUSTOMER_HISTORY,82,46,13,16.0,3.0,False,
4542,8,support_staff,1,SELECT_RENTAL_STATUS,40,10,3,16.0,3.0,False,
4543,22,admin,2,SELECT_SYSTEM_LOGS,420,528,4,16.0,3.0,False,
4544,5,billing_staff,1,SELECT_CUSTOMER,23,1,3,16.0,3.0,False,
4545,1,manager,1,SELECT_INVENTORY,76,39,11,16.0,3.0,False,
4546,13,analyst,2,SELECT_CUSTOMER_HISTORY,82,21,7,16.0,3.0,False,
4547,7,billing_staff,1,SELECT_PAYMENT,127,83,1,16.0,3.0,True,performance
4548,19,support_staff,2,SELECT_CUSTOMER,29,2,2,16.0,3.0,False,
4549,14,analyst,2,SELECT_RENTAL_SUMMARY,57,198,4,16.0,3.0,False,
4550,20,support_staff,2,SELECT_CUSTOMER,24,6,12,16.0,3.0,False,
4551,21,support_staff,2,SELECT_CUSTOMER,29,5,11,16.0,3.0,False,
4552,2,analyst,1,SELECT_CUSTOMER_HISTORY,92,88,10,17.0,3.0,False,
4553,14,analyst,2,SELECT_RENTAL_SUMMARY,53,123,14,17.0,3.0,False,
4554,1,manager,1,SELECT_REVENUE_REPORT,235,315,7,17.0,3.0,False,
4555,2,analyst,1,SELECT_FILM_DETAILS,33,35,11,17.0,3.0,False,
4556,16,billing_staff,2,INSERT_PAYMENT,22,1,5,17.0,3.0,False,
4557,13,analyst,2,SELECT_FILM_DETAILS,35,8,3,17.0,3.0,False,
4558,7,billing_staff,1,INSERT_PAYMENT,19,1,5,17.0,3.0,False,
4559,8,support_staff,1,SELECT_CUSTOMER,31,10,14,17.0,3.0,False,
4560,18,billing_staff,2,SELECT_CUSTOMER,23,9,3,17.0,3.0,False,
4561,18,billing_staff,2,SELECT_PAYMENT,36,8,11,3.0,4.0,True,temporal
4562,21,support_staff,2,SELECT_CUSTOMER,25,6,8,8.0,4.0,False,
4563,18,billing_staff,2,INSERT_PAYMENT,18,1,10,8.0,4.0,False,
4564,6,billing_staff,1,SELECT_PAYMENT,39,16,10,8.0,4.0,False,
4565,12,manager,2,SELECT_INVENTORY,319,1311,5,9.0,4.0,True,performance
4566,4,auditor,1,SELECT_ALL_PAYMENTS,313,357,14,9.0,4.0,False,
4567,9,support_staff,1,UPDATE_CUSTOMER,17,1,5,9.0,4.0,False,
4568,22,admin,2,SELECT_SYSTEM_LOGS,353,393,5,9.0,4.0,False,
4569,19,support_staff,1,SELECT_CUSTOMER,26,10,14,9.0,4.0,True,security
4570,21,support_staff,2,SELECT_RENTAL_STATUS,33,15,2,10.0,4.0,False,
4571,12,manager,1,SELECT_STORE_SUMMARY,57,5,12,10.0,4.0,True,security
4572,19,support_staff,2,SELECT_RENTAL_STATUS,41,16,1,10.0,4.0,False,
4573,19,support_staff,2,SELECT_RENTAL_STATUS,40,9,9,10.0,4.0,False,
4574,11,admin,1,SELECT_ALL_TABLES,573,4783,10,10.0,4.0,False,
4575,11,admin,1,UPDATE_STAFF,20,1,12,10.0,4.0,False,
4576,4,auditor,1,SELECT_RENTAL_AUDIT,201,58,12,10.0,4.0,False,
4577,7,billing_staff,1,INSERT_PAYMENT,18,1,2,10.0,4.0,False,
4578,22,admin,2,UPDATE_STAFF,22,1,12,10.0,4.0,False,
4579,4,auditor,1,SELECT_STAFF_ACTIVITY,152,67,2,10.0,4.0,False,
4580,16,billing_staff,2,INSERT_PAYMENT,23,1,2,11.0,4.0,False,
4581,8,support_staff,1,SELECT_CUSTOMER,30,4,14,11.0,4.0,False,
4582,2,analyst,1,SELECT_FILM_DETAILS,26,3,10,11.0,4.0,False,
4583,20,support_staff,2,SELECT_RENTAL_STATUS,38,7,13,11.0,4.0,False,
4584,12,manager,2,SELECT_REVENUE_REPORT,177,190,1,11.0,4.0,False,
4585,15,auditor,2,SELECT_ALL_PAYMENTS,333,913,11,11.0,4.0,False,
4586,17,billing_staff,2,INSERT_PAYMENT,16,1,1,11.0,4.0,False,
4587,9,support_staff,1,SELECT_CUSTOMER,33,3,12,11.0,4.0,False,
4588,4,auditor,1,SELECT_STAFF_ACTIVITY,166,70,8,11.0,4.0,False,
4589,6,billing_staff,1,SELECT_CUSTOMER,22,7,9,12.0,4.0,False,
4590,4,auditor,1,SELECT_STAFF_ACTIVITY,179,90,11,12.0,4.0,False,
4591,11,admin,1,UPDATE_STAFF,20,1,5,12.0,4.0,False,
4592,4,auditor,1,SELECT_STAFF_ACTIVITY,154,99,4,12.0,4.0,False,
4593,13,analyst,2,SELECT_CUSTOMER_HISTORY,88,60,1,12.0,4.0,False,
4594,3,analyst,1,SELECT_FILM_DETAILS,30,49,8,12.0,4.0,False,
4595,17,billing_staff,2,INSERT_PAYMENT,23,1,9,12.0,4.0,False,
4596,13,analyst,2,SELECT_FILM_DETAILS,26,43,2,12.0,4.0,False,
4597,6,billing_staff,1,SELECT_CUSTOMER,24,5,1,12.0,4.0,False,
4598,21,support_staff,2,UPDATE_CUSTOMER,15,1,1,12.0,4.0,False,
4599,11,admin,1,SELECT_ALL_TABLES,468,1802,5,13.0,4.0,False,
4600,9,support_staff,1,SELECT_CUSTOMER,34,7,11,13.0,4.0,False,
4601,17,billing_staff,2,INSERT_PAYMENT,23,1,14,13.0,4.0,False,
4602,2,analyst,1,SELECT_FILM_DETAILS,35,31,9,13.0,4.0,False,
4603,14,analyst,2,SELECT_FILM_DETAILS,29,3,2,13.0,4.0,False,
4604,14,analyst,2,SELECT_CUSTOMER_HISTORY,71,8,7,13.0,4.0,False,
4605,8,support_staff,1,SELECT_CUSTOMER,34,7,2,13.0,4.0,False,
4606,19,support_staff,2,SELECT_CUSTOMER,24,4,8,13.0,4.0,False,
4607,18,billing_staff,2,SELECT_PAYMENT,46,17,6,13.0,4.0,False,
4608,10,support_staff,1,SELECT_RENTAL_STATUS,43,16,1,13.0,4.0,False,
4609,9,support_staff,1,SELECT_CUSTOMER,29,5,4,13.0,4.0,False,
4610,12,manager,2,SELECT_REVENUE_REPORT,233,312,9,13.0,4.0,False,
4611,7,billing_staff,1,SELECT_PAYMENT,37,2,4,13.0,4.0,False,
4612,5,billing_staff,1,SELECT_CUSTOMER,21,6,11,13.0,4.0,False,
4613,21,support_staff,2,UPDATE_CUSTOMER,13,1,9,14.0,4.0,False,
4614,11,admin,1,SELECT_ALL_TABLES,569,3621,1,14.0,4.0,False,
4615,2,analyst,1,SELECT_RENTAL_SUMMARY,41,172,8,14.0,4.0,False,
4616,8,support_staff,1,UPDATE_CUSTOMER,17,1,8,15.0,4.0,False,
4617,13,analyst,2,SELECT_CUSTOMER_HISTORY,76,77,1,15.0,4.0,False,
4618,1,manager,1,SELECT_INVENTORY,82,171,3,15.0,4.0,False,
4619,13,analyst,2,SELECT_FILM_DETAILS,25,38,6,15.0,4.0,False,
4620,8,support_staff,1,UPDATE_CUSTOMER,54,4,13,15.0,4.0,True,performance
4621,2,analyst,1,SELECT_CUSTOMER_HISTORY,71,27,8,15.0,4.0,False,
4622,19,support_staff,2,SELECT_RENTAL_STATUS,46,5,7,15.0,4.0,False,
4623,15,auditor,2,SELECT_RENTAL_AUDIT,211,194,9,15.0,4.0,False,
4624,8,support_staff,1,SELECT_RENTAL_STATUS,39,2,13,15.0,4.0,False,
4625,12,manager,2,SELECT_STORE_SUMMARY,67,4,6,15.0,4.0,False,
4626,2,analyst,1,SELECT_RENTAL_SUMMARY,59,194,5,15.0,4.0,False,
4627,7,billing_staff,1,SELECT_PAYMENT,41,8,12,16.0,4.0,False,
4628,2,analyst,1,SELECT_FILM_DETAILS,25,25,11,16.0,4.0,False,
4629,12,manager,2,SELECT_REVENUE_REPORT,168,427,5,16.0,4.0,False,
4630,2,analyst,1,SELECT_RENTAL_SUMMARY,48,69,7,16.0,4.0,False,
4631,10,support_staff,1,UPDATE_CUSTOMER,13,1,12,16.0,4.0,False,
4632,12,manager,2,SELECT_REVENUE_REPORT,191,220,8,16.0,4.0,False,
4633,16,billing_staff,2,SELECT_CUSTOMER,25,4,2,16.0,4.0,False,
4634,21,support_staff,2,SELECT_CUSTOMER,24,9,2,17.0,4.0,False,
4635,14,analyst,2,SELECT_CUSTOMER_HISTORY,81,9,8,17.0,4.0,False,
4636,4,auditor,1,SELECT_ALL_PAYMENTS,270,759,12,17.0,4.0,False,
4637,20,support_staff,2,SELECT_CUSTOMER,34,7,2,17.0,4.0,False,
4638,10,support_staff,1,SELECT_CUSTOMER,31,4,9,17.0,4.0,False,
4639,17,billing_staff,2,INSERT_PAYMENT,17,1,8,17.0,4.0,False,
4640,6,billing_staff,1,INSERT_PAYMENT,19,1,8,17.0,4.0,False,
4641,6,billing_staff,1,SELECT_CUSTOMER,29,1,3,17.0,4.0,False,
4642,9,support_staff,1,SELECT_CUSTOMER,24,1,5,8.0,5.0,False,
4643,14,analyst,2,SELECT_FILM_DETAILS,34,43,1,8.0,5.0,False,
4644,5,billing_staff,1,SELECT_PAYMENT,43,17,4,8.0,5.0,False,
4645,6,billing_staff,1,SELECT_CUSTOMER,23,10,9,8.0,5.0,False,
4646,5,billing_staff,1,INSERT_PAYMENT,18,1,5,9.0,5.0,False,
4647,10,support_staff,1,UPDATE_CUSTOMER,12,1,3,9.0,5.0,False,
4648,20,support_staff,2,UPDATE_CUSTOMER,13,1,1,9.0,5.0,False,
4649,17,billing_staff,2,SELECT_PAYMENT,32,24,8,9.0,5.0,False,
4650,16,billing_staff,2,SELECT_CUSTOMER,27,7,13,9.0,5.0,False,
4651,13,analyst,2,SELECT_FILM_DETAILS,27,48,5,9.0,5.0,False,
4652,14,analyst,1,SELECT_CUSTOMER_HISTORY,80,57,13,9.0,5.0,True,security
4653,15,auditor,2,SELECT_STAFF_ACTIVITY,145,98,13,10.0,5.0,False,
4654,16,billing_staff,2,SELECT_CUSTOMER,24,10,12,10.0,5.0,False,
4655,14,analyst,2,SELECT_RENTAL_SUMMARY,178,762,12,10.0,5.0,True,performance
4656,13,analyst,2,SELECT_FILM_DETAILS,26,38,10,10.0,5.0,False,
4657,9,support_staff,1,SELECT_RENTAL_STATUS,34,5,10,10.0,5.0,False,
4658,2,analyst,1,SELECT_FILM_DETAILS,35,8,5,10.0,5.0,False,
4659,20,support_staff,2,SELECT_CUSTOMER,34,2,12,11.0,5.0,False,
4660,11,admin,1,SELECT_SYSTEM_LOGS,445,1708,5,11.0,5.0,False,
4661,5,billing_staff,1,SELECT_PAYMENT,45,30,10,11.0,5.0,False,
4662,10,support_staff,1,SELECT_RENTAL_STATUS,34,8,8,11.0,5.0,False,
4663,10,support_staff,1,SELECT_RENTAL_STATUS,38,12,14,11.0,5.0,False,
4664,22,admin,2,SELECT_ALL_TABLES,413,2668,10,11.0,5.0,False,
4665,9,support_staff,1,SELECT_RENTAL_STATUS,38,10,11,11.0,5.0,False,
4666,10,support_staff,1,SELECT_CUSTOMER,28,3,7,11.0,5.0,False,
4667,1,manager,1,SELECT_STORE_SUMMARY,52,2,7,11.0,5.0,False,
4668,3,analyst,1,SELECT_FILM_DETAILS,31,40,5,12.0,5.0,False,
4669,21,support_staff,2,SELECT_RENTAL_STATUS,38,10,3,12.0,5.0,False,
4670,8,support_staff,1,SELECT_CUSTOMER,34,6,9,12.0,5.0,False,
4671,17,billing_staff,2,SELECT_PAYMENT,39,17,11,12.0,5.0,False,
4672,21,support_staff,2,UPDATE_CUSTOMER,12,1,10,12.0,5.0,False,
4673,4,auditor,1,SELECT_RENTAL_AUDIT,154,206,6,12.0,5.0,False,
4674,15,auditor,2,SELECT_STAFF_ACTIVITY,153,92,11,12.0,5.0,False,
4675,11,admin,1,SELECT_ALL_TABLES,433,418,2,12.0,5.0,False,
4676,7,billing_staff,1,INSERT_PAYMENT,18,1,6,12.0,5.0,False,
4677,1,manager,1,SELECT_STORE_SUMMARY,55,4,2,13.0,5.0,False,
4678,6,billing_staff,1,INSERT_PAYMENT,22,1,1,13.0,5.0,False,
4679,2,analyst,1,SELECT_CUSTOMER_HISTORY,87,88,14,13.0,5.0,False,
4680,5,billing_staff,1,SELECT_CUSTOMER,27,4,8,13.0,5.0,False,
4681,17,billing_staff,2,SELECT_PAYMENT,41,4,13,13.0,5.0,False,
4682,13,analyst,2,SELECT_FILM_DETAILS,29,30,2,13.0,5.0,False,
4683,15,auditor,2,SELECT_ALL_PAYMENTS,931,5343,6,13.0,5.0,True,performance
4684,22,admin,2,UPDATE_STAFF,21,1,7,13.0,5.0,False,
4685,8,support_staff,1,UPDATE_CUSTOMER,16,1,2,13.0,5.0,False,
4686,2,analyst,1,SELECT_RENTAL_SUMMARY,46,40,11,14.0,5.0,False,
4687,2,analyst,1,SELECT_CUSTOMER_HISTORY,89,46,4,14.0,5.0,False,
4688,10,support_staff,1,SELECT_RENTAL_STATUS,42,13,5,14.0,5.0,False,
4689,13,analyst,2,SELECT_FILM_DETAILS,35,32,9,14.0,5.0,False,
4690,9,support_staff,1,SELECT_RENTAL_STATUS,33,9,6,14.0,5.0,False,
4691,16,billing_staff,2,SELECT_PAYMENT,41,29,4,15.0,5.0,False,
4692,12,manager,2,SELECT_REVENUE_REPORT,218,290,3,15.0,5.0,False,
4693,7,billing_staff,1,SELECT_PAYMENT,44,23,14,15.0,5.0,False,
4694,22,admin,2,SELECT_ALL_TABLES,491,3592,1,15.0,5.0,False,
4695,9,support_staff,1,UPDATE_CUSTOMER,14,1,13,15.0,5.0,False,
4696,10,support_staff,1,SELECT_CUSTOMER,31,7,9,15.0,5.0,False,
4697,9,support_staff,1,SELECT_RENTAL_STATUS,41,18,9,15.0,5.0,False,
4698,19,support_staff,2,SELECT_RENTAL_STATUS,35,3,1,15.0,5.0,False,
4699,7,billing_staff,1,INSERT_PAYMENT,18,1,7,15.0,5.0,False,
4700,5,billing_staff,1,INSERT_PAYMENT,17,1,1,16.0,5.0,False,
4701,9,support_staff,1,SELECT_RENTAL_STATUS,34,12,5,16.0,5.0,False,
4702,12,manager,2,SELECT_INVENTORY,63,38,1,16.0,5.0,False,
4703,22,admin,2,SELECT_SYSTEM_LOGS,387,1922,1,16.0,5.0,False,
4704,6,billing_staff,1,SELECT_PAYMENT,35,10,14,16.0,5.0,False,
4705,15,auditor,2,SELECT_STAFF_ACTIVITY,173,43,14,16.0,5.0,False,
4706,2,analyst,1,SELECT_CUSTOMER_HISTORY,75,89,7,16.0,5.0,False,
4707,12,manager,2,SELECT_REVENUE_REPORT,180,214,11,16.0,5.0,False,
4708,8,support_staff,1,UPDATE_CUSTOMER,16,1,9,17.0,5.0,False,
4709,9,support_staff,1,SELECT_RENTAL_STATUS,43,19,10,17.0,5.0,False,
4710,6,billing_staff,1,INSERT_PAYMENT,23,1,7,17.0,5.0,False,
4711,14,analyst,2,SELECT_FILM_DETAILS,26,22,11,17.0,5.0,False,
4712,22,admin,2,SELECT_ALL_TABLES,442,533,13,17.0,5.0,False,
4713,21,support_staff,2,UPDATE_CUSTOMER,15,1,14,17.0,5.0,False,
4714,18,billing_staff,2,SELECT_PAYMENT,37,1,3,17.0,5.0,False,
4715,18,billing_staff,2,SELECT_PAYMENT,42,10,8,17.0,5.0,False,
4716,16,billing_staff,2,SELECT_CUSTOMER,27,3,14,17.0,5.0,False,
4717,14,analyst,2,SELECT_CUSTOMER_HISTORY,68,91,6,17.0,5.0,False,
4718,18,billing_staff,2,INSERT_PAYMENT,18,1,11,0.0,6.0,True,temporal
4719,3,analyst,1,SELECT_RENTAL_SUMMARY,40,167,5,1.0,6.0,True,temporal
4720,19,support_staff,2,UPDATE_CUSTOMER,15,1,4,10.0,6.0,True,temporal
4721,8,support_staff,1,SELECT_CUSTOMER,24,10,3,12.0,6.0,True,temporal
4722,15,auditor,2,SELECT_ALL_PAYMENTS,286,989,6,13.0,6.0,True,temporal
4723,3,analyst,1,SELECT_CUSTOMER_HISTORY,65,12,14,14.0,6.0,True,temporal
4724,14,analyst,2,SELECT_RENTAL_SUMMARY,43,164,2,14.0,6.0,True,temporal
4725,5,billing_staff,1,INSERT_PAYMENT,22,1,4,14.0,0.0,True,temporal
4726,17,billing_staff,2,SELECT_PAYMENT,47,25,14,8.0,1.0,False,
4727,5,billing_staff,1,SELECT_PAYMENT,45,21,13,8.0,1.0,False,
4728,13,analyst,2,SELECT_FILM_DETAILS,35,29,3,8.0,1.0,False,
4729,7,billing_staff,1,SELECT_CUSTOMER,21,5,7,8.0,1.0,False,
4730,8,support_staff,1,SELECT_RENTAL_STATUS,33,1,9,8.0,1.0,False,
4731,21,support_staff,2,SELECT_CUSTOMER,32,5,9,8.0,1.0,False,
4732,12,manager,2,SELECT_REVENUE_REPORT,162,54,12,8.0,1.0,False,
4733,11,admin,1,SELECT_ALL_TABLES,420,129,2,8.0,1.0,False,
4734,4,auditor,1,SELECT_ALL_PAYMENTS,247,384,9,8.0,1.0,False,
4735,17,billing_staff,2,INSERT_PAYMENT,20,1,11,8.0,1.0,False,
4736,3,analyst,1,SELECT_CUSTOMER_HISTORY,64,50,4,8.0,1.0,False,
4737,5,billing_staff,1,INSERT_PAYMENT,23,1,7,9.0,1.0,False,
4738,3,analyst,1,SELECT_CUSTOMER_HISTORY,94,83,6,9.0,1.0,False,
4739,5,billing_staff,1,SELECT_CUSTOMER,23,9,2,9.0,1.0,False,
4740,4,auditor,1,SELECT_RENTAL_AUDIT,214,258,3,9.0,1.0,False,
4741,6,billing_staff,1,INSERT_PAYMENT,19,1,4,9.0,1.0,False,
4742,17,billing_staff,2,SELECT_PAYMENT,43,28,14,9.0,1.0,False,
4743,19,support_staff,2,UPDATE_CUSTOMER,14,1,13,9.0,1.0,False,
4744,22,admin,2,SELECT_ALL_TABLES,451,1593,1,9.0,1.0,False,
4745,7,billing_staff,1,SELECT_PAYMENT,45,10,13,9.0,1.0,False,
4746,4,auditor,1,SELECT_RENTAL_AUDIT,210,59,1,10.0,1.0,False,
4747,12,manager,2,SELECT_STORE_SUMMARY,61,1,7,10.0,1.0,False,
4748,14,analyst,2,SELECT_FILM_DETAILS,33,8,9,10.0,1.0,False,
4749,3,analyst,1,SELECT_CUSTOMER_HISTORY,71,9,14,10.0,1.0,False,
4750,12,manager,2,SELECT_STORE_SUMMARY,63,4,14,10.0,1.0,False,
4751,14,analyst,2,SELECT_RENTAL_SUMMARY,56,151,10,11.0,1.0,False,
4752,8,support_staff,1,UPDATE_CUSTOMER,12,1,1,11.0,1.0,False,
4753,7,billing_staff,1,INSERT_PAYMENT,21,1,9,11.0,1.0,False,
4754,19,support_staff,2,SELECT_CUSTOMER,25,10,1,11.0,1.0,False,
4755,22,admin,2,SELECT_ALL_TABLES,407,227,9,11.0,1.0,False,
4756,11,admin,1,UPDATE_STAFF,20,1,6,11.0,1.0,False,
4757,8,support_staff,1,UPDATE_CUSTOMER,17,1,6,12.0,1.0,False,
4758,18,billing_staff,2,SELECT_CUSTOMER,28,5,3,12.0,1.0,False,
4759,14,analyst,2,SELECT_FILM_DETAILS,31,18,13,12.0,1.0,False,
4760,16,billing_staff,2,INSERT_PAYMENT,19,1,14,12.0,1.0,False,
4761,12,manager,2,SELECT_INVENTORY,63,132,7,12.0,1.0,False,
4762,16,billing_staff,2,SELECT_PAYMENT,37,2,5,12.0,1.0,False,
4763,13,analyst,2,SELECT_CUSTOMER_HISTORY,73,15,10,12.0,1.0,False,
4764,6,billing_staff,1,SELECT_CUSTOMER,28,5,3,12.0,1.0,False,
4765,2,analyst,1,SELECT_RENTAL_SUMMARY,51,190,11,12.0,1.0,False,
4766,13,analyst,2,SELECT_FILM_DETAILS,26,45,3,12.0,1.0,False,
4767,12,manager,2,SELECT_INVENTORY,70,86,8,12.0,1.0,False,
4768,9,support_staff,1,UPDATE_CUSTOMER,66,4,3,13.0,1.0,True,performance
4769,17,billing_staff,2,SELECT_PAYMENT,42,12,14,13.0,1.0,False,
4770,8,support_staff,1,SELECT_RENTAL_STATUS,35,15,3,13.0,1.0,False,
4771,6,billing_staff,1,INSERT_PAYMENT,75,9,7,13.0,1.0,True,performance
4772,5,billing_staff,1,SELECT_PAYMENT,47,23,14,13.0,1.0,False,
